0,9.25025e-05
0.00392335,9.25025e-05
0.00788784,9.25025e-05
0.0119329,9.42478e-05
0.0159245,9.25025e-05
0.0199118,9.25025e-05
0.023988,9.25025e-05
0.027983,9.25025e-05
0.0319836,9.25025e-05
0.0359409,9.25025e-05
0.0399055,9.42478e-05
0.0440966,9.42478e-05
0.0479325,9.59931e-05
0.0518989,9.77384e-05
0.0561602,0.000101229
0.059982,0.000106465
0.0639357,0.000115192
0.0680026,0.000129154
0.0719451,0.000202458
0.0759403,0.000507891
0.0800772,0.00108559
0.0840085,0.0019251
0.0879167,0.00299673
0.0920544,0.00427606
0.0959219,0.0056793
0.0999585,0.0229336
0.104077,0.008875
0.107919,0.0105976
0.111975,0.0123761
0.116052,0.0141738
0.119955,0.0159994
0.123902,0.0178477
0.128074,0.01971
0.131918,0.0215758
0.135889,0.0391617
0.140148,0.0253701
0.143966,0.0273528
0.147953,0.0293687
0.151978,0.0314316
0.155946,0.0335505
0.159914,0.0357391
0.164013,0.0379574
0.168028,0.0402037
0.171921,0.0424621
0.176087,0.0447118
0.179961,0.0469424
0.183947,0.0491589
0.188093,0.0513476
0.19192,0.05351
0.195991,0.0556097
0.200068,0.0576988
0.203911,0.0597287
0.207898,0.0617271
0.212114,0.0636783
0.215962,0.0656331
0.219977,0.0675617
0.224218,0.0694973
0.227931,0.0714101
0.231893,0.0733579
0.235999,0.0753022
0.239939,0.0772675
0.243901,0.0792554
0.248118,0.08128
0.252,0.0833325
0.255905,0.0853972
0.260127,0.0874637
0.263928,0.0895424
0.267955,0.0915792
0.272162,0.0936038
0.275998,0.0955969
0.280036,0.0976198
0.283999,0.0996304
0.287927,0.117363
0.291903,0.10368
0.296052,0.105711
0.299927,0.10775
0.303935,0.109779
0.308121,0.111809
0.311919,0.113858
0.315957,0.115888
0.319983,0.117923
0.323917,0.119925
0.327906,0.121927
0.332114,0.123887
0.335997,0.125836
0.339918,0.127763
0.344076,0.12972
0.347933,0.131647
0.351903,0.149288
0.356075,0.135535
0.359923,0.137504
0.363997,0.13949
0.368074,0.141473
0.371965,0.143506
0.375947,0.14555
0.380073,0.147611
0.383946,0.149658
0.387912,0.151725
0.392136,0.153798
0.395942,0.155884
0.39998,0.157984
0.404022,0.160146
0.407957,0.162378
0.411946,0.18034
0.416004,0.166974
0.420007,0.169375
0.423914,0.171854
0.42807,0.174397
0.431926,0.177017
0.435914,0.195351
0.440093,0.182296
0.443926,0.184935
0.447964,0.187553
0.452076,0.190169
0.455951,0.192794
0.459942,0.211153
0.464107,0.198095
0.467952,0.200791
0.471937,0.203519
0.476179,0.206303
0.479941,0.209143
0.483898,0.227717
0.487985,0.214908
0.492013,0.217805
0.495978,0.220707
0.50006,0.223599
0.504144,0.242229
0.507984,0.229443
0.512064,0.232406
0.515924,0.235405
0.519949,0.238421
0.524068,0.241498
0.52792,0.244557
0.532019,0.247627
0.536041,0.250657
0.539957,0.253654
0.543908,0.256651
0.548109,0.259618
0.55194,0.262616
0.555905,0.265627
0.560143,0.268683
0.563968,0.271781
0.567925,0.29063
0.571964,0.278057
0.575955,0.281192
0.57995,0.284291
0.583979,0.287405
0.588063,0.306241
0.591933,0.293701
0.595995,0.296963
0.599966,0.300277
0.603953,0.30368
0.608069,0.307106
0.611936,0.310531
0.616012,0.313932
0.620068,0.317303
0.623921,0.336391
0.627893,0.32405
0.632117,0.327471
0.63596,0.330921
0.639907,0.334449
0.644135,0.338
0.647929,0.341585
0.6519,0.345167
0.656006,0.348764
0.659982,0.368072
0.663949,0.356002
0.668059,0.359683
0.672069,0.363433
0.675952,0.367216
0.68,0.37102
0.683961,0.374811
0.687918,0.378551
0.692107,0.382274
0.69596,0.385987
0.699977,0.389695
0.704105,0.39342
0.707918,0.39719
0.711926,0.400989
0.716103,0.404815
0.719977,0.408629
0.723919,0.412468
0.728142,0.432025
0.731955,0.420226
0.735917,0.424188
0.74002,0.428208
0.744015,0.43225
0.747911,0.436317
0.752029,0.440347
0.756098,0.444363
0.759909,0.448377
0.764103,0.4524
0.767961,0.456435
0.771922,0.460514
0.776109,0.464619
0.779926,0.468757
0.784001,0.472909
0.788078,0.492799
0.791962,0.481327
0.795937,0.485652
0.800107,0.490036
0.80396,0.51016
0.807902,0.498859
0.812144,0.503227
0.815958,0.50755
0.819959,0.511844
0.824054,0.516134
0.827945,0.520428
0.831899,0.54045
0.836001,0.52907
0.8401,0.533418
0.843937,0.537801
0.848086,0.542223
0.851915,0.54673
0.855906,0.551309
0.860121,0.571648
0.863918,0.560575
0.868016,0.565193
0.871988,0.569756
0.875964,0.574301
0.879957,0.578851
0.884097,0.583423
0.88793,0.603716
0.891895,0.592618
0.896149,0.59725
0.899945,0.60191
0.903888,0.606636
0.907956,0.611453
0.911941,0.616326
0.915955,0.621222
0.920046,0.626112
0.92406,0.630944
0.927916,0.651439
0.932065,0.640518
0.935955,0.645306
0.939925,0.665808
0.944065,0.654896
0.947958,0.659707
0.95205,0.66455
0.956036,0.669442
0.959942,0.674427
0.963904,0.679478
0.96807,0.684557
0.971927,0.689635
0.975987,0.694669
0.98017,0.699668
0.983922,0.704654
0.987897,0.709628
0.992023,0.730302
0.995981,0.719522
0.999908,0.724455
1.00397,0.745156
1.00806,0.734517
1.01191,0.739662
1.01605,0.760541
1.01994,0.749994
1.02391,0.755089
1.02806,0.775834
1.03196,0.765145
1.036,0.770161
1.04007,0.790875
1.04391,0.780178
1.04793,0.785201
1.05207,0.790226
1.05598,0.795271
1.05992,0.800391
1.06415,0.805548
1.06793,0.810705
1.0719,0.815838
1.07599,0.820912
1.07995,0.825926
1.08391,0.830955
1.088,0.836007
1.09206,0.841081
1.09591,0.846176
1.10005,0.851293
1.10392,0.856451
1.10791,0.86166
1.112,0.86691
1.11593,0.872146
1.12005,0.877337
1.12412,0.882452
1.12792,0.903239
1.13191,0.892591
1.13605,0.897625
1.13991,0.918343
1.1439,0.907622
1.14813,0.912598
1.15191,0.933308
1.15593,0.922656
1.16001,0.927752
1.16393,0.948536
1.16789,0.937874
1.17196,0.942877
1.17609,0.947831
1.17995,0.952772
1.18399,0.95772
1.18791,0.962654
1.19194,0.967579
1.19596,0.97251
1.19992,0.97744
1.204,0.982411
1.20794,0.987439
1.21193,0.992499
1.21589,0.997557
1.21996,1.00256
1.2239,1.00751
1.22796,1.02814
1.23211,1.01729
1.23592,1.02212
1.24005,1.04267
1.24392,1.03182
1.24791,1.0367
1.25207,1.04161
1.25593,1.04658
1.25998,1.0516
1.26401,1.05662
1.26793,1.06159
1.27192,1.06649
1.27602,1.07128
1.27995,1.09173
1.28391,1.08074
1.28811,1.08543
1.29198,1.10579
1.29597,1.09472
1.29996,1.09936
1.30394,1.10397
1.3079,1.10863
1.31201,1.11338
1.31611,1.11815
1.31991,1.13862
1.32401,1.12762
1.32792,1.13226
1.33193,1.15258
1.33614,1.14145
1.33993,1.14601
1.34397,1.15054
1.34807,1.15504
1.35193,1.15953
1.3559,1.16402
1.36009,1.18425
1.36396,1.17309
1.36794,1.17768
1.37213,1.18224
1.37593,1.18674
1.37995,1.19119
1.38398,1.19556
1.38794,1.21557
1.39193,1.20416
1.39602,1.20847
1.40005,1.21275
1.40389,1.23272
1.40805,1.22132
1.41192,1.22567
1.41591,1.23007
1.42008,1.23452
1.42395,1.23902
1.42799,1.24351
1.4321,1.26367
1.43595,1.25235
1.43991,1.25666
1.44406,1.26093
1.44798,1.26515
1.45191,1.26935
1.45614,1.27351
1.45997,1.27762
1.46389,1.2817
1.46799,1.28575
1.47198,1.28977
1.47591,1.2938
1.48004,1.29785
1.48407,1.30187
1.4879,1.30585
1.49197,1.3255
1.49593,1.31367
1.49992,1.31751
1.50406,1.32129
1.50792,1.32506
1.51197,1.3288
1.51605,1.33253
1.51992,1.33621
1.52388,1.33987
1.52807,1.34349
1.53192,1.34707
1.53589,1.35064
1.54012,1.35422
1.54391,1.37353
1.54792,1.36142
1.55198,1.36499
1.55595,1.36848
1.55993,1.37193
1.56399,1.37532
1.56805,1.37864
1.5719,1.38191
1.57605,1.38518
1.57992,1.38847
1.58396,1.39176
1.58805,1.39505
1.59193,1.39832
1.59598,1.40157
1.60007,1.4205
1.60395,1.408
1.6079,1.4112
1.6121,1.41439
1.61597,1.41758
1.61996,1.43649
1.62413,1.42399
1.62793,1.42717
1.63192,1.4303
1.63598,1.43336
1.63995,1.45202
1.64395,1.43923
1.64806,1.44212
1.65209,1.44497
1.65593,1.44782
1.66008,1.45072
1.66395,1.45363
1.66793,1.45653
1.67205,1.45943
1.67593,1.46231
1.67998,1.46519
1.68413,1.48376
1.68793,1.47089
1.69197,1.47374
1.69613,1.47657
1.69995,1.47939
1.70393,1.48223
1.70811,1.48506
1.71191,1.48787
1.71589,1.49066
1.72002,1.49338
1.72394,1.49604
1.7279,1.49865
1.732,1.50123
1.73607,1.50377
1.73993,1.50629
1.74406,1.50883
1.74791,1.51142
1.75191,1.51403
1.7561,1.51665
1.75992,1.51928
1.76404,1.52186
1.76805,1.52442
1.77196,1.52697
1.77589,1.52947
1.78008,1.5319
1.78396,1.53429
1.7879,1.53662
1.79213,1.53887
1.79593,1.54102
1.79989,1.54312
1.80396,1.54514
1.80793,1.56279
1.81194,1.54895
1.81601,1.55075
1.82011,1.55244
1.82394,1.55403
1.8281,1.55554
1.83191,1.55697
1.83589,1.55832
1.84005,1.55961
1.84396,1.56083
1.84808,1.56197
1.85198,1.56305
1.85595,1.5641
1.85994,1.56509
1.86407,1.56603
1.86791,1.56692
1.87189,1.56776
1.87617,1.56853
1.87994,1.56923
1.88393,1.56991
1.88796,1.57053
1.89194,1.57109
1.89589,1.5717
1.89998,1.57201
1.90408,1.57237
1.90794,1.57267
1.91205,1.57292
1.91595,1.57309
1.91995,1.57321
1.92408,1.57327
1.9279,1.57329
1.93203,1.57328
1.93607,1.57328
1.93996,1.57328
1.94391,1.57328
1.94806,1.57328
1.95194,1.57327
1.95589,1.57327
1.96013,1.57326
1.96397,1.57326
1.9679,1.57324
1.97204,1.57318
1.976,1.57309
1.97994,1.57295
1.98404,1.57283
1.98808,1.57264
1.99189,1.57244
1.99603,1.5722
1.99994,1.57195
2.0039,1.57169
2.00805,1.57144
2.01191,1.57119
2.01604,1.57097
2.02006,1.57076
2.0239,1.57058
2.02791,1.57043
2.03211,1.5703
2.03595,1.57019
2.03996,1.57011
2.04422,1.57005
2.04791,1.57
2.05188,1.56997
2.05596,1.56995
2.05997,1.56994
2.06392,1.56994
2.06797,1.56994
2.07209,1.56994
2.07597,1.56994
2.08003,1.56994
2.08391,1.56994
2.08791,1.56994
2.09198,1.56994
2.0959,1.56994
2.10004,1.56994
2.10404,1.56994
2.10794,1.56994
2.11191,1.56994
2.11612,1.56994
2.11993,1.56994
2.12388,1.56994
2.12818,1.56994
2.1319,1.56994
2.13594,1.56994
2.13998,1.56994
2.1439,1.56994
2.14788,1.56994
2.15198,1.56994
2.15607,1.56994
2.1599,1.56994
2.16398,1.56994
2.16795,1.56994
2.17191,1.56994
2.17594,1.56994
2.17993,1.56994
2.18397,1.56994
2.18794,1.56992
2.19189,1.56985
2.19593,1.56969
2.19995,1.56945
2.20388,1.56897
2.20796,1.5686
2.21206,1.56801
2.21589,1.56733
2.22001,1.56655
2.22391,1.56569
2.2279,1.56477
2.23204,1.56375
2.23592,1.56264
2.24006,1.56144
2.24397,1.56014
2.24792,1.5588
2.2519,1.55738
2.25608,1.55593
2.25994,1.55443
2.26389,1.55286
2.26812,1.55124
2.27191,1.54959
2.27592,1.53216
2.28,1.54607
2.28397,1.54423
2.2879,1.54183
2.29199,1.54034
2.29609,1.53833
2.29994,1.53621
2.30411,1.53403
2.30793,1.51613
2.3119,1.52961
2.31607,1.52732
2.31991,1.52504
2.32399,1.52275
2.32806,1.52044
2.33193,1.51816
2.33589,1.51588
2.34009,1.5136
2.34394,1.51138
2.34789,1.50918
2.35215,1.50696
2.35594,1.50475
2.35991,1.50252
2.36396,1.48455
2.36793,1.49802
2.37189,1.4952
2.37604,1.49351
2.38003,1.49134
2.38393,1.48919
2.38806,1.48706
2.39195,1.46932
2.39594,1.48305
2.40009,1.48103
2.40391,1.47903
2.40797,1.47701
2.41203,1.47495
2.41595,1.47287
2.4199,1.47076
2.42406,1.46865
2.42793,1.46654
2.43196,1.46439
2.43614,1.46224
2.43995,1.46013
2.44393,1.458
2.44796,1.45582
2.45193,1.43795
2.45589,1.45092
2.45997,1.44924
2.46404,1.44705
2.4679,1.44487
2.47205,1.44264
2.47595,1.44043
2.47993,1.42253
2.48408,1.43601
2.48794,1.43382
2.49197,1.43166
2.49606,1.4295
2.49991,1.42737
2.50389,1.42523
2.50806,1.42311
2.51194,1.42103
2.51588,1.4189
2.5201,1.41676
2.52391,1.41463
2.5279,1.41241
2.53197,1.41008
2.53592,1.40774
2.53992,1.40475
2.54406,1.40289
2.54807,1.40039
2.5519,1.39789
2.55607,1.39531
2.55995,1.39266
2.5639,1.38999
2.56805,1.38651
2.57195,1.3844
2.57606,1.38157
2.58005,1.37869
2.58392,1.36008
2.58793,1.3729
2.59208,1.37
2.59592,1.36638
2.59989,1.36418
2.60414,1.36123
2.60792,1.35831
2.61192,1.35536
2.616,1.35233
2.61996,1.34935
2.62393,1.34564
2.62803,1.3277
2.63205,1.34045
2.63588,1.33752
2.64006,1.33459
2.6439,1.33166
2.6479,1.313
2.65204,1.32491
2.65592,1.32261
2.66003,1.31955
2.66405,1.31642
2.66791,1.29751
2.67188,1.30999
2.67604,1.30673
2.67992,1.30274
2.68393,1.30034
2.68812,1.28144
2.69194,1.29398
2.69589,1.29084
2.69999,1.28771
2.70393,1.28458
2.70793,1.26494
2.71206,1.27826
2.71602,1.27505
2.71991,1.27181
2.72406,1.2685
2.72795,1.24943
2.73193,1.26173
2.73602,1.25739
2.73997,1.25475
2.74401,1.25118
2.74806,1.24758
2.75192,1.24393
2.75591,1.24028
2.76009,1.23664
2.76393,1.23213
2.76789,1.22941
2.77214,1.22575
2.77596,1.22212
2.77992,1.20281
2.78407,1.21493
2.78794,1.21132
2.79192,1.20681
2.79596,1.20409
2.80007,1.20045
2.80389,1.1958
2.80804,1.19297
2.81191,1.18912
2.81589,1.18524
2.82006,1.18035
2.82392,1.17741
2.82802,1.17253
2.8321,1.1696
2.83592,1.16572
2.83993,1.16088
2.84396,1.158
2.84796,1.15322
2.85192,1.1494
2.85612,1.14653
2.86001,1.14267
2.86393,1.1378
2.86803,1.13483
2.87194,1.1308
2.87589,1.12566
2.88008,1.12254
2.88409,1.11834
2.88789,1.11305
2.89207,1.10986
2.89591,1.10561
2.89995,1.10032
2.90407,1.0961
2.90795,1.07725
2.91207,1.08879
2.91609,1.08461
2.91993,1.08043
2.92388,1.07514
2.92806,1.07193
2.93195,1.06652
2.93592,1.06212
2.94014,1.05878
2.94395,1.05428
2.9479,1.04865
2.95196,1.02958
2.95592,1.04084
2.95992,1.03531
2.96408,1.032
2.96807,1.02761
2.97189,1.02321
2.97603,1.01879
2.97992,0.998634
2.98391,1.00871
2.98805,1.00414
2.99191,0.984956
2.99605,0.994796
3.00008,0.991242
3.00395,0.986505
3.00789,0.980594
3.01203,0.977063
3.01592,0.971222
3.01993,0.950864
3.02414,0.963101
3.02792,0.95846
3.03193,0.952622
3.03604,0.949086
3.04002,0.944316
3.0439,0.938252
3.04804,0.934563
3.05205,0.929594
3.05592,0.923356
3.06005,0.903911
3.0639,0.914649
3.06793,0.908489
3.07204,0.887901
3.07591,0.899984
3.08005,0.893945
3.08406,0.874604
3.08795,0.885433
3.09193,0.879229
3.09596,0.875457
3.09996,0.869108
3.10397,0.863997
3.10811,0.860166
